6 0
6 1 45
6 2 24 35
6 2 34 35
6 2 34 45
6 2 35 45
6 3 03 14 25
6 3 13 14 25
6 3 13 24 45
6 3 14 25 34
6 3 23 24 25
6 3 23 24 45
6 3 23 34 35
6 3 23 34 45
6 3 24 25 34
6 3 24 34 45
6 3 25 34 45
6 3 25 35 45
6 4 02 03 04 15
6 4 02 03 14 15
6 4 02 03 14 45
6 4 02 13 14 45
6 4 02 13 24 35
6 4 02 13 34 35
6 4 02 13 34 45
6 4 03 04 15 23
6 4 03 04 15 25
6 4 03 13 24 45
6 4 03 14 24 45
6 4 03 15 24 45
6 4 04 15 24 34
6 4 04 15 24 35
6 4 12 13 14 15
6 4 12 13 14 45
6 4 12 13 24 35
6 4 12 13 34 35
6 4 12 13 34 45
6 4 12 23 24 25
6 4 12 23 24 45
6 4 12 23 34 35
6 4 12 23 34 45
6 4 13 14 15 23
6 4 13 14 23 25
6 4 13 15 24 45
6 4 13 23 24 45
6 4 13 23 34 35
6 4 13 23 34 45
6 4 13 24 35 45
6 4 14 15 24 34
6 4 14 15 24 35
6 4 14 23 24 45
6 4 14 23 34 35
6 4 14 23 34 45
6 4 14 24 34 45
6 4 15 23 24 45
6 4 15 23 34 45
6 4 15 24 34 45
6 4 15 25 34 45
6 4 15 25 35 45
6 4 23 24 35 45
6 4 24 25 34 35
6 0 02134 01
6 0 02314 01
6 0 02341 01
6 0 02345 01
6 0 10234 01
6 0 12034 01
6 0 12304 01
6 0 12340 01
6 0 12345 01
6 0 20134 01
6 0 20314 01
6 0 20341 01
6 0 20345 01
6 0 21034 01
6 0 21304 01
6 0 21340 01
6 0 21345 01
6 0 23014 01
6 0 23041 01
6 0 23045 01
6 0 23104 01
6 0 23140 01
6 0 23145 01
6 0 23401 01
6 0 23405 01
6 0 23410 01
6 0 23415 01
6 0 23450 01
6 0 23451 01
6 1 54 01235 01
6 1 54 01235 02
6 1 54 01235 03
6 1 54 01235 04
6 1 54 01235 10
6 1 54 01235 12
6 1 54 01235 13
6 1 54 01235 14
6 1 54 01235 20
6 1 54 01235 21
6 1 54 01235 23
6 1 54 01235 24
6 1 54 01235 30
6 1 54 01235 31
6 1 54 01235 32
6 1 54 01235 34
6 1 54 01235 40
6 1 54 01235 41
6 1 54 01235 42
6 1 54 01235 43
6 1 54 01253 01
6 1 54 01253 02
6 1 54 01253 03
6 1 54 01253 04
6 1 54 01253 10
6 1 54 01253 12
6 1 54 01253 13
6 1 54 01253 14
6 1 54 01253 20
6 1 54 01253 21
6 1 54 01253 23
6 1 54 01253 24
6 1 54 01253 30
6 1 54 01253 31
6 1 54 01253 32
6 1 54 01253 34
6 1 54 01253 40
6 1 54 01253 41
6 1 54 01253 42
6 1 54 01253 43
6 1 54 01523 01
6 1 54 01523 02
6 1 54 01523 03
6 1 54 01523 04
6 1 54 01523 10
6 1 54 01523 12
6 1 54 01523 13
6 1 54 01523 14
6 1 54 01523 20
6 1 54 01523 21
6 1 54 01523 23
6 1 54 01523 24
6 1 54 01523 30
6 1 54 01523 31
6 1 54 01523 32
6 1 54 01523 34
6 1 54 01523 40
6 1 54 01523 41
6 1 54 01523 42
6 1 54 01523 43
6 1 54 05123 01
6 1 54 05123 02
6 1 54 05123 03
6 1 54 05123 04
6 1 54 05123 10
6 1 54 05123 12
6 1 54 05123 13
6 1 54 05123 14
6 1 54 05123 20
6 1 54 05123 21
6 1 54 05123 23
6 1 54 05123 24
6 1 54 05123 30
6 1 54 05123 31
6 1 54 05123 32
6 1 54 05123 34
6 1 54 05123 40
6 1 54 05123 41
6 1 54 05123 42
6 1 54 05123 43
6 1 54 50123 01
6 1 54 50123 02
6 1 54 50123 03
6 1 54 50123 04
6 1 54 50123 10
6 1 54 50123 12
6 1 54 50123 13
6 1 54 50123 14
6 1 54 50123 20
6 1 54 50123 21
6 1 54 50123 23
6 1 54 50123 24
6 1 54 50123 30
6 1 54 50123 31
6 1 54 50123 32
6 1 54 50123 34
6 1 54 50123 40
6 1 54 50123 41
6 1 54 50123 42
6 1 54 50123 43
6 2 43 53 01245 01
6 2 43 53 01245 02
6 2 43 53 01245 03
6 2 43 53 01245 10
6 2 43 53 01245 12
6 2 43 53 01245 13
6 2 43 53 01245 20
6 2 43 53 01245 21
6 2 43 53 01245 23
6 2 43 53 01245 30
6 2 43 53 01245 31
6 2 43 53 01245 32
6 2 43 53 01425 01
6 2 43 53 01425 02
6 2 43 53 01425 03
6 2 43 53 01425 10
6 2 43 53 01425 12
6 2 43 53 01425 13
6 2 43 53 01425 20
6 2 43 53 01425 21
6 2 43 53 01425 23
6 2 43 53 01425 30
6 2 43 53 01425 31
6 2 43 53 01425 32
6 2 43 53 01452 01
6 2 43 53 01452 02
6 2 43 53 01452 03
6 2 43 53 01452 10
6 2 43 53 01452 12
6 2 43 53 01452 13
6 2 43 53 01452 20
6 2 43 53 01452 21
6 2 43 53 01452 23
6 2 43 53 01452 30
6 2 43 53 01452 31
6 2 43 53 01452 32
6 2 43 53 04125 01
6 2 43 53 04125 02
6 2 43 53 04125 03
6 2 43 53 04125 10
6 2 43 53 04125 12
6 2 43 53 04125 13
6 2 43 53 04125 20
6 2 43 53 04125 21
6 2 43 53 04125 23
6 2 43 53 04125 30
6 2 43 53 04125 31
6 2 43 53 04125 32
6 2 43 53 04152 01
6 2 43 53 04152 02
6 2 43 53 04152 03
6 2 43 53 04152 10
6 2 43 53 04152 12
6 2 43 53 04152 13
6 2 43 53 04152 20
6 2 43 53 04152 21
6 2 43 53 04152 23
6 2 43 53 04152 30
6 2 43 53 04152 31
6 2 43 53 04152 32
6 2 43 53 04512 01
6 2 43 53 04512 02
6 2 43 53 04512 03
6 2 43 53 04512 10
6 2 43 53 04512 12
6 2 43 53 04512 13
6 2 43 53 04512 20
6 2 43 53 04512 21
6 2 43 53 04512 23
6 2 43 53 04512 30
6 2 43 53 04512 31
6 2 43 53 04512 32
6 2 43 53 40125 01
6 2 43 53 40125 02
6 2 43 53 40125 03
6 2 43 53 40125 10
6 2 43 53 40125 12
6 2 43 53 40125 13
6 2 43 53 40125 20
6 2 43 53 40125 21
6 2 43 53 40125 23
6 2 43 53 40125 30
6 2 43 53 40125 31
6 2 43 53 40125 32
6 2 43 53 40152 01
6 2 43 53 40152 02
6 2 43 53 40152 03
6 2 43 53 40152 10
6 2 43 53 40152 12
6 2 43 53 40152 13
6 2 43 53 40152 20
6 2 43 53 40152 21
6 2 43 53 40152 23
6 2 43 53 40152 30
6 2 43 53 40152 31
6 2 43 53 40152 32
6 2 43 53 40512 01
6 2 43 53 40512 02
6 2 43 53 40512 03
6 2 43 53 40512 10
6 2 43 53 40512 12
6 2 43 53 40512 13
6 2 43 53 40512 20
6 2 43 53 40512 21
6 2 43 53 40512 23
6 2 43 53 40512 30
6 2 43 53 40512 31
6 2 43 53 40512 32
6 2 43 53 45012 01
6 2 43 53 45012 02
6 2 43 53 45012 03
6 2 43 53 45012 10
6 2 43 53 45012 12
6 2 43 53 45012 13
6 2 43 53 45012 20
6 2 43 53 45012 21
6 2 43 53 45012 23
6 2 43 53 45012 30
6 2 43 53 45012 31
6 2 43 53 45012 32
6 3 32 42 52 01345 01
6 3 32 42 52 01345 02
6 3 32 42 52 01345 10
6 3 32 42 52 01345 12
6 3 32 42 52 01345 20
6 3 32 42 52 01345 21
6 3 32 42 52 03145 01
6 3 32 42 52 03145 02
6 3 32 42 52 03145 10
6 3 32 42 52 03145 12
6 3 32 42 52 03145 20
6 3 32 42 52 03145 21
6 3 32 42 52 03415 01
6 3 32 42 52 03415 02
6 3 32 42 52 03415 10
6 3 32 42 52 03415 12
6 3 32 42 52 03415 20
6 3 32 42 52 03415 21
6 3 32 42 52 03451 01
6 3 32 42 52 03451 02
6 3 32 42 52 03451 10
6 3 32 42 52 03451 12
6 3 32 42 52 03451 20
6 3 32 42 52 03451 21
6 3 32 42 52 30145 01
6 3 32 42 52 30145 02
6 3 32 42 52 30145 10
6 3 32 42 52 30145 12
6 3 32 42 52 30145 20
6 3 32 42 52 30145 21
6 3 32 42 52 30415 01
6 3 32 42 52 30415 02
6 3 32 42 52 30415 10
6 3 32 42 52 30415 12
6 3 32 42 52 30415 20
6 3 32 42 52 30415 21
6 3 32 42 52 30451 01
6 3 32 42 52 30451 02
6 3 32 42 52 30451 10
6 3 32 42 52 30451 12
6 3 32 42 52 30451 20
6 3 32 42 52 30451 21
6 3 32 42 52 34015 01
6 3 32 42 52 34015 02
6 3 32 42 52 34015 10
6 3 32 42 52 34015 12
6 3 32 42 52 34015 20
6 3 32 42 52 34015 21
6 3 32 42 52 34051 01
6 3 32 42 52 34051 02
6 3 32 42 52 34051 10
6 3 32 42 52 34051 12
6 3 32 42 52 34051 20
6 3 32 42 52 34051 21
6 3 32 42 52 34501 01
6 3 32 42 52 34501 02
6 3 32 42 52 34501 10
6 3 32 42 52 34501 12
6 3 32 42 52 34501 20
6 3 32 42 52 34501 21
6 4 21 31 41 51 02345 01
6 4 21 31 41 51 02345 10
6 4 21 31 41 51 20345 01
6 4 21 31 41 51 20345 10
6 4 21 31 41 51 23045 01
6 4 21 31 41 51 23045 10
6 4 21 31 41 51 23405 01
6 4 21 31 41 51 23405 10
6 4 21 31 41 51 23450 01
6 4 21 31 41 51 23450 10
6 0 012345 01
6 0 021345 01
6 0 023145 01
6 0 023415 01
6 0 023451 01
6 0 102345 01
6 0 120345 01
6 0 123045 01
6 0 123405 01
6 0 123450 01
6 0 201345 01
6 0 203145 01
6 0 203415 01
6 0 203451 01
6 0 210345 01
6 0 213045 01
6 0 213405 01
6 0 213450 01
6 0 230145 01
6 0 230415 01
6 0 230451 01
6 0 231045 01
6 0 231405 01
6 0 231450 01
6 0 234015 01
6 0 234051 01
6 0 234105 01
6 0 234150 01
6 0 234501 01
6 0 234510 01
6 0 - 012
6 1 45 - 012
6 1 45 - 015
6 1 45 - 051
6 1 45 - 501
6 2 24 35 - 014
6 2 24 35 - 041
6 2 24 35 - 045
6 2 24 35 - 401
6 2 24 35 - 405
6 2 24 35 - 450
6 2 34 35 - 012
6 2 34 35 - 014
6 2 34 35 - 041
6 2 34 35 - 045
6 2 34 35 - 401
6 2 34 35 - 405
6 2 34 35 - 450
6 2 34 45 - 012
6 2 34 45 - 015
6 2 34 45 - 051
6 2 34 45 - 501
6 2 35 45 - 012
6 2 35 45 - 015
6 2 35 45 - 051
6 2 35 45 - 501
6 3 03 14 25 - 345
6 3 13 14 25 - 034
6 3 13 14 25 - 035
6 3 13 14 25 - 053
6 3 13 14 25 - 304
6 3 13 14 25 - 305
6 3 13 14 25 - 340
6 3 13 14 25 - 345
6 3 13 14 25 - 350
6 3 13 14 25 - 354
6 3 13 14 25 - 503
6 3 13 14 25 - 530
6 3 13 14 25 - 534
6 3 13 24 45 - 035
6 3 13 24 45 - 053
6 3 13 24 45 - 305
6 3 13 24 45 - 350
6 3 13 24 45 - 503
6 3 13 24 45 - 530
6 3 14 25 34 - 045
6 3 14 25 34 - 054
6 3 14 25 34 - 405
6 3 14 25 34 - 450
6 3 14 25 34 - 504
6 3 14 25 34 - 540
6 3 23 24 25 - 013
6 3 23 24 25 - 031
6 3 23 24 25 - 034
6 3 23 24 25 - 301
6 3 23 24 25 - 304
6 3 23 24 25 - 340
6 3 23 24 25 - 345
6 3 23 24 45 - 013
6 3 23 24 45 - 015
6 3 23 24 45 - 031
6 3 23 24 45 - 035
6 3 23 24 45 - 051
6 3 23 24 45 - 053
6 3 23 24 45 - 301
6 3 23 24 45 - 305
6 3 23 24 45 - 350
6 3 23 24 45 - 501
6 3 23 24 45 - 503
6 3 23 24 45 - 530
6 3 23 34 35 - 014
6 3 23 34 35 - 041
6 3 23 34 35 - 045
6 3 23 34 35 - 401
6 3 23 34 35 - 405
6 3 23 34 35 - 450
6 3 23 34 45 - 015
6 3 23 34 45 - 051
6 3 23 34 45 - 501
6 3 24 25 34 - 014
6 3 24 25 34 - 015
6 3 24 25 34 - 041
6 3 24 25 34 - 045
6 3 24 25 34 - 051
6 3 24 25 34 - 054
6 3 24 25 34 - 401
6 3 24 25 34 - 405
6 3 24 25 34 - 450
6 3 24 25 34 - 501
6 3 24 25 34 - 504
6 3 24 25 34 - 540
6 3 24 34 45 - 015
6 3 24 34 45 - 051
6 3 24 34 45 - 501
6 3 25 34 45 - 015
6 3 25 34 45 - 051
6 3 25 34 45 - 501
6 3 25 35 45 - 015
6 3 25 35 45 - 051
6 3 25 35 45 - 501
6 4 02 03 04 15 - 234
6 4 02 03 04 15 - 235
6 4 02 03 04 15 - 253
6 4 02 03 04 15 - 523
6 4 02 03 14 15 - 234
6 4 02 03 14 15 - 243
6 4 02 03 14 15 - 245
6 4 02 03 14 45 - 235
6 4 02 03 14 45 - 253
6 4 02 03 14 45 - 523
6 4 02 13 14 45 - 235
6 4 02 13 14 45 - 253
6 4 02 13 14 45 - 325
6 4 02 13 14 45 - 352
6 4 02 13 14 45 - 523
6 4 02 13 14 45 - 532
6 4 02 13 34 35 - 245
6 4 02 13 34 35 - 425
6 4 02 13 34 35 - 452
6 4 03 04 15 23 - 345
6 4 03 04 15 23 - 354
6 4 03 04 15 23 - 435
6 4 03 04 15 23 - 453
6 4 03 04 15 23 - 534
6 4 03 04 15 23 - 543
6 4 03 04 15 25 - 345
6 4 03 04 15 25 - 354
6 4 03 04 15 25 - 534
6 4 12 13 14 15 - 023
6 4 12 13 14 15 - 203
6 4 12 13 14 15 - 230
6 4 12 13 14 15 - 234
6 4 12 13 14 45 - 023
6 4 12 13 14 45 - 025
6 4 12 13 14 45 - 052
6 4 12 13 14 45 - 203
6 4 12 13 14 45 - 205
6 4 12 13 14 45 - 230
6 4 12 13 14 45 - 235
6 4 12 13 14 45 - 250
6 4 12 13 14 45 - 253
6 4 12 13 14 45 - 502
6 4 12 13 14 45 - 520
6 4 12 13 14 45 - 523
6 4 12 13 24 35 - 045
6 4 12 13 24 35 - 405
6 4 12 13 24 35 - 450
6 4 12 13 34 35 - 024
6 4 12 13 34 35 - 042
6 4 12 13 34 35 - 045
6 4 12 13 34 35 - 204
6 4 12 13 34 35 - 240
6 4 12 13 34 35 - 245
6 4 12 13 34 35 - 402
6 4 12 13 34 35 - 405
6 4 12 13 34 35 - 420
6 4 12 13 34 35 - 425
6 4 12 13 34 35 - 450
6 4 12 13 34 35 - 452
6 4 12 13 34 45 - 025
6 4 12 13 34 45 - 052
6 4 12 13 34 45 - 205
6 4 12 13 34 45 - 250
6 4 12 13 34 45 - 502
6 4 12 13 34 45 - 520
6 4 12 23 24 25 - 034
6 4 12 23 24 25 - 304
6 4 12 23 24 25 - 340
6 4 12 23 24 25 - 345
6 4 12 23 24 45 - 035
6 4 12 23 24 45 - 053
6 4 12 23 24 45 - 305
6 4 12 23 24 45 - 350
6 4 12 23 24 45 - 503
6 4 12 23 24 45 - 530
6 4 12 23 34 35 - 045
6 4 12 23 34 35 - 405
6 4 12 23 34 35 - 450
6 4 13 14 15 23 - 034
6 4 13 14 15 23 - 043
6 4 13 14 15 23 - 045
6 4 13 14 15 23 - 304
6 4 13 14 15 23 - 340
6 4 13 14 15 23 - 345
6 4 13 14 15 23 - 403
6 4 13 14 15 23 - 405
6 4 13 14 15 23 - 430
6 4 13 14 15 23 - 435
6 4 13 14 15 23 - 450
6 4 13 14 15 23 - 453
6 4 13 14 23 25 - 034
6 4 13 14 23 25 - 043
6 4 13 14 23 25 - 045
6 4 13 14 23 25 - 304
6 4 13 14 23 25 - 340
6 4 13 14 23 25 - 345
6 4 13 14 23 25 - 403
6 4 13 14 23 25 - 405
6 4 13 14 23 25 - 430
6 4 13 14 23 25 - 435
6 4 13 14 23 25 - 450
6 4 13 14 23 25 - 453
6 4 13 15 24 45 - 035
6 4 13 15 24 45 - 053
6 4 13 15 24 45 - 305
6 4 13 15 24 45 - 350
6 4 13 15 24 45 - 503
6 4 13 15 24 45 - 530
6 4 13 23 24 45 - 035
6 4 13 23 24 45 - 053
6 4 13 23 24 45 - 305
6 4 13 23 24 45 - 350
6 4 13 23 24 45 - 503
6 4 13 23 24 45 - 530
6 4 13 23 34 35 - 045
6 4 13 23 34 35 - 405
6 4 13 23 34 35 - 450
6 4 14 15 24 34 - 045
6 4 14 15 24 34 - 054
6 4 14 15 24 34 - 405
6 4 14 15 24 34 - 450
6 4 14 15 24 34 - 504
6 4 14 15 24 34 - 540
6 4 14 15 24 35 - 045
6 4 14 15 24 35 - 405
6 4 14 15 24 35 - 450
6 4 14 23 24 45 - 035
6 4 14 23 24 45 - 053
6 4 14 23 24 45 - 305
6 4 14 23 24 45 - 350
6 4 14 23 24 45 - 503
6 4 14 23 24 45 - 530
6 4 14 23 34 35 - 045
6 4 14 23 34 35 - 054
6 4 14 23 34 35 - 405
6 4 14 23 34 35 - 450
6 4 14 23 34 35 - 504
6 4 14 23 34 35 - 540
6 4 15 23 24 45 - 035
6 4 15 23 24 45 - 053
6 4 15 23 24 45 - 305
6 4 15 23 24 45 - 350
6 4 15 23 24 45 - 503
6 4 15 23 24 45 - 530
6 4 23 24 35 45 - 015
6 4 23 24 35 45 - 051
6 4 23 24 35 45 - 501
6 4 24 25 34 35 - 014
6 4 24 25 34 35 - 041
6 4 24 25 34 35 - 045
6 4 24 25 34 35 - 401
6 4 24 25 34 35 - 405
6 4 24 25 34 35 - 450
6 5 01 02 03 04 05 - 123
6 5 01 02 03 04 45 - 123
6 5 01 02 03 04 45 - 125
6 5 01 02 03 04 45 - 152
6 5 01 02 03 04 45 - 512
6 5 01 02 03 24 35 - 145
6 5 01 02 03 24 35 - 415
6 5 01 02 03 24 35 - 451
6 5 01 02 03 34 35 - 124
6 5 01 02 03 34 35 - 142
6 5 01 02 03 34 35 - 145
6 5 01 02 03 34 35 - 412
6 5 01 02 03 34 35 - 415
6 5 01 02 03 34 35 - 451
6 5 01 02 03 34 45 - 125
6 5 01 02 03 34 45 - 152
6 5 01 02 03 34 45 - 512
6 5 01 02 13 14 25 - 345
6 5 01 02 13 14 25 - 354
6 5 01 02 13 14 25 - 534
6 5 01 02 23 24 25 - 134
6 5 01 02 23 24 25 - 314
6 5 01 02 23 24 25 - 341
6 5 01 02 23 24 25 - 345
6 5 01 02 23 24 45 - 135
6 5 01 02 23 24 45 - 153
6 5 01 02 23 24 45 - 315
6 5 01 02 23 24 45 - 351
6 5 01 02 23 24 45 - 513
6 5 01 02 23 24 45 - 531
6 5 01 02 23 34 35 - 145
6 5 01 02 23 34 35 - 415
6 5 01 02 23 34 35 - 451
6 5 01 12 13 14 15 - 234
6 5 01 12 13 14 45 - 235
6 5 01 12 13 14 45 - 253
6 5 01 12 13 14 45 - 523
6 5 01 12 13 34 35 - 245
6 5 01 12 13 34 35 - 425
6 5 01 12 13 34 35 - 452
6 5 01 12 23 24 25 - 345
6 5 02 03 04 05 12 - 234
6 5 02 03 04 05 12 - 324
6 5 02 03 04 05 12 - 342
6 5 02 03 04 05 12 - 345
6 5 02 03 04 12 15 - 234
6 5 02 03 04 12 15 - 235
6 5 02 03 04 12 15 - 253
6 5 02 03 04 12 15 - 324
6 5 02 03 04 12 15 - 325
6 5 02 03 04 12 15 - 342
6 5 02 03 04 12 15 - 345
6 5 02 03 04 12 15 - 352
6 5 02 03 04 12 15 - 354
6 5 02 03 04 12 15 - 523
6 5 02 03 04 12 15 - 532
6 5 02 03 04 12 15 - 534
6 5 02 03 05 14 45 - 235
6 5 02 03 05 14 45 - 253
6 5 02 03 05 14 45 - 523
6 5 02 03 12 14 45 - 235
6 5 02 03 12 14 45 - 253
6 5 02 03 12 14 45 - 325
6 5 02 03 12 14 45 - 352
6 5 02 03 12 14 45 - 523
6 5 02 03 12 14 45 - 532
6 5 02 04 13 14 45 - 235
6 5 02 04 13 14 45 - 253
6 5 02 04 13 14 45 - 523
6 5 02 04 13 34 35 - 245
6 5 02 04 13 34 35 - 254
6 5 02 04 13 34 35 - 425
6 5 02 04 13 34 35 - 452
6 5 02 04 13 34 35 - 524
6 5 02 04 13 34 35 - 542
6 5 02 05 13 14 45 - 235
6 5 02 05 13 14 45 - 253
6 5 02 05 13 14 45 - 325
6 5 02 05 13 14 45 - 352
6 5 02 05 13 14 45 - 523
6 5 02 05 13 14 45 - 532
6 5 02 12 13 14 45 - 235
6 5 02 12 13 14 45 - 253
6 5 02 12 13 14 45 - 325
6 5 02 12 13 14 45 - 352
6 5 02 12 13 14 45 - 523
6 5 02 12 13 14 45 - 532
6 5 02 12 13 34 35 - 245
6 5 02 12 13 34 35 - 425
6 5 02 12 13 34 35 - 452
6 5 02 12 23 24 25 - 345
6 5 03 04 05 13 23 - 345
6 5 03 04 05 13 23 - 435
6 5 03 04 05 13 23 - 453
6 5 03 04 05 13 24 - 345
6 5 03 04 05 13 24 - 354
6 5 03 04 05 13 24 - 534
6 5 03 04 13 14 25 - 345
6 5 03 04 13 14 25 - 354
6 5 03 04 13 14 25 - 534
6 5 03 04 13 15 23 - 345
6 5 03 04 13 15 23 - 435
6 5 03 04 13 15 23 - 453
6 5 03 04 13 15 24 - 345
6 5 03 04 13 15 24 - 354
6 5 03 04 13 15 24 - 435
6 5 03 04 13 15 24 - 453
6 5 03 04 13 15 24 - 534
6 5 03 04 13 15 24 - 543
6 5 03 12 13 34 35 - 245
6 5 03 12 13 34 35 - 425
6 5 03 12 13 34 35 - 452
6 5 03 12 23 24 25 - 345
6 5 03 12 23 24 25 - 435
6 5 03 12 23 24 25 - 453
6 5 04 12 13 14 45 - 235
6 5 04 12 13 14 45 - 253
6 5 04 12 13 14 45 - 523
6 5 04 12 13 34 35 - 245
6 5 04 12 13 34 35 - 254
6 5 04 12 13 34 35 - 425
6 5 04 12 13 34 35 - 452
6 5 04 12 13 34 35 - 524
6 5 04 12 13 34 35 - 542
6 5 05 12 13 14 45 - 235
6 5 05 12 13 14 45 - 253
6 5 05 12 13 14 45 - 523
6 5 12 13 14 35 45 - 025
6 5 12 13 14 35 45 - 052
6 5 12 13 14 35 45 - 205
6 5 12 13 14 35 45 - 250
6 5 12 13 14 35 45 - 502
6 5 12 13 14 35 45 - 520
6 5 12 13 24 25 34 - 045
6 5 12 13 24 25 34 - 054
6 5 12 13 24 25 34 - 405
6 5 12 13 24 25 34 - 450
6 5 12 13 24 25 34 - 504
6 5 12 13 24 25 34 - 540
6 5 13 14 15 23 24 - 034
6 5 13 14 15 23 24 - 035
6 5 13 14 15 23 24 - 053
6 5 13 14 15 23 24 - 304
6 5 13 14 15 23 24 - 305
6 5 13 14 15 23 24 - 340
6 5 13 14 15 23 24 - 345
6 5 13 14 15 23 24 - 350
6 5 13 14 15 23 24 - 354
6 5 13 14 15 23 24 - 503
6 5 13 14 15 23 24 - 530
6 5 13 14 15 23 24 - 534
6 5 13 14 23 24 45 - 035
6 5 13 14 23 24 45 - 053
6 5 13 14 23 24 45 - 305
6 5 13 14 23 24 45 - 350
6 5 13 14 23 24 45 - 503
6 5 13 14 23 24 45 - 530
6 5 13 15 23 24 45 - 035
6 5 13 15 23 24 45 - 053
6 5 13 15 23 24 45 - 305
6 5 13 15 23 24 45 - 350
6 5 13 15 23 24 45 - 503
6 5 13 15 23 24 45 - 530
6 5 14 15 23 34 35 - 045
6 5 14 15 23 34 35 - 405
6 5 14 15 23 34 35 - 450
6 5 14 15 24 25 34 - 045
6 5 14 15 24 25 34 - 054
6 5 14 15 24 25 34 - 405
6 5 14 15 24 25 34 - 450
6 5 14 15 24 25 34 - 504
6 5 14 15 24 25 34 - 540
6 6 01 02 03 04 35 45 - 125
6 6 01 02 03 04 35 45 - 152
6 6 01 02 03 04 35 45 - 512
6 6 01 02 03 24 25 34 - 145
6 6 01 02 03 24 25 34 - 154
6 6 01 02 03 24 25 34 - 415
6 6 01 02 03 24 25 34 - 451
6 6 01 02 03 24 25 34 - 514
6 6 01 02 03 24 25 34 - 541
6 6 01 02 13 14 15 23 - 345
6 6 01 02 13 14 15 23 - 435
6 6 01 02 13 14 15 23 - 453
6 6 01 02 13 14 23 25 - 345
6 6 01 02 13 14 23 25 - 435
6 6 01 02 13 14 23 25 - 453
6 6 02 03 04 05 12 13 - 234
6 6 02 03 04 05 12 13 - 243
6 6 02 03 04 05 12 13 - 245
6 6 02 03 04 05 12 13 - 423
6 6 02 03 04 05 12 13 - 425
6 6 02 03 04 05 12 13 - 452
6 6 02 03 04 12 13 15 - 234
6 6 02 03 04 12 13 15 - 243
6 6 02 03 04 12 13 15 - 245
6 6 02 03 04 12 13 15 - 423
6 6 02 03 04 12 13 15 - 425
6 6 02 03 04 12 13 15 - 452
6 6 02 03 04 12 14 45 - 235
6 6 02 03 04 12 14 45 - 253
6 6 02 03 04 12 14 45 - 325
6 6 02 03 04 12 14 45 - 352
6 6 02 03 04 12 14 45 - 523
6 6 02 03 04 12 14 45 - 532
6 6 02 03 05 12 14 45 - 235
6 6 02 03 05 12 14 45 - 253
6 6 02 03 05 12 14 45 - 325
6 6 02 03 05 12 14 45 - 352
6 6 02 03 05 12 14 45 - 523
6 6 02 03 05 12 14 45 - 532
6 6 02 03 12 13 14 45 - 235
6 6 02 03 12 13 14 45 - 253
6 6 02 03 12 13 14 45 - 523
6 6 02 03 12 13 34 35 - 245
6 6 02 03 12 13 34 35 - 425
6 6 02 03 12 13 34 35 - 452
6 6 02 04 05 13 34 35 - 245
6 6 02 04 05 13 34 35 - 425
6 6 02 04 05 13 34 35 - 452
6 6 02 04 12 13 34 35 - 245
6 6 02 04 12 13 34 35 - 254
6 6 02 04 12 13 34 35 - 425
6 6 02 04 12 13 34 35 - 452
6 6 02 04 12 13 34 35 - 524
6 6 02 04 12 13 34 35 - 542
6 6 02 05 12 13 14 45 - 235
6 6 02 05 12 13 14 45 - 253
6 6 02 05 12 13 14 45 - 325
6 6 02 05 12 13 14 45 - 352
6 6 02 05 12 13 14 45 - 523
6 6 02 05 12 13 14 45 - 532
6 6 03 04 05 13 14 23 - 345
6 6 03 04 05 13 14 23 - 354
6 6 03 04 05 13 14 23 - 435
6 6 03 04 05 13 14 23 - 453
6 6 03 04 05 13 14 23 - 534
6 6 03 04 05 13 14 23 - 543
6 6 03 04 05 13 14 25 - 345
6 6 03 04 05 13 14 25 - 354
6 6 03 04 05 13 14 25 - 534
6 6 03 04 12 23 24 25 - 345
6 6 03 04 12 23 24 25 - 354
6 6 03 04 12 23 24 25 - 534
6 6 03 04 13 15 23 24 - 345
6 6 03 04 13 15 23 24 - 354
6 6 03 04 13 15 23 24 - 435
6 6 03 04 13 15 23 24 - 453
6 6 03 04 13 15 23 24 - 534
6 6 03 04 13 15 23 24 - 543
6 6 03 04 13 15 24 25 - 345
6 6 04 05 12 13 34 35 - 245
6 6 04 05 12 13 34 35 - 425
6 6 04 05 12 13 34 35 - 452
6 6 12 13 24 25 34 35 - 045
6 6 12 13 24 25 34 35 - 405
6 6 12 13 24 25 34 35 - 450
6 6 13 14 15 23 24 25 - 034
6 6 13 14 15 23 24 25 - 304
6 6 13 14 15 23 24 25 - 340
6 6 13 14 15 23 24 25 - 345
6 6 14 15 24 25 34 35 - 045
6 6 14 15 24 25 34 35 - 405
6 6 14 15 24 25 34 35 - 450
6 7 01 02 03 24 25 34 35 - 145
6 7 01 02 03 24 25 34 35 - 415
6 7 01 02 03 24 25 34 35 - 451
6 7 01 02 13 14 15 23 24 - 345
6 7 01 02 13 14 15 23 24 - 354
6 7 01 02 13 14 15 23 24 - 534
6 7 02 03 04 05 12 13 14 - 234
6 7 02 03 04 05 12 13 14 - 235
6 7 02 03 04 05 12 13 14 - 253
6 7 02 03 04 05 12 13 14 - 523
6 7 02 03 04 12 13 14 45 - 235
6 7 02 03 04 12 13 14 45 - 253
6 7 02 03 04 12 13 14 45 - 523
6 7 02 03 05 12 13 14 45 - 235
6 7 02 03 05 12 13 14 45 - 253
